"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe","train.subscribe"
"36746",39,12,"1","1","2","0","0","2","1","0","0","2","1",0,0
"34440",27,5,"3","1","2","1","0","2","1","1","0","2","2",0,0
"19214",32,6,"3","1","3","0","1","2","2","0","1","0","0",0,0
"15037",26,17,"1","1","2","0","0","2","2","2","0","0","0",0,0
"39001",26,18,"2","1","3","1","0","2","1","0","0","0","0",0,0
"45043",64,18,"0","2","2","1","0","2","3","2","0","0","0",1,0
"33509",26,20,"3","1","2","0","0","2","1","0","0","0","0",1,0
"5756",35,26,"3","2","2","1","0","0","1","1","0","0","0",0,0
"14916",53,16,"0","2","2","0","1","2","2","0","2","0","0",0,0
"16852",59,25,"0","2","2","0","0","1","2","0","2","0","0",0,0
"456",44,6,"1","2","2","1","1","0","1","2","0","0","0",0,0
"31423",57,27,"2","0","0","0","0","2","1","0","0","0","0",0,0
"18259",44,31,"2","1","3","1","0","2","2","2","2","0","0",0,0
"3854",56,16,"1","2","1","0","0","0","1","1","0","0","0",0,0
"27880",44,28,"3","2","1","1","0","2","0","1","0","0","0",0,0
"27210",32,21,"2","1","3","1","0","2","3","1","1","1","1",0,0
"10392",47,12,"1","2","1","1","0","0","2","0","0","0","0",0,0
"21870",42,20,"2","1","3","0","0","2","2","2","2","0","0",0,0
"17852",58,30,"3","2","2","1","1","2","2","0","2","0","0",0,0
"22472",36,22,"2","1","2","1","0","2","2","1","2","0","0",0,0
"31666",41,6,"1","2","2","1","0","2","1","0","2","0","0",0,0
"15395",31,18,"3","1","2","0","1","2","2","1","1","0","0",0,0
"34352",54,4,"2","2","3","0","0","1","1","0","2","0","0",0,0
"8818",27,4,"2","1","3","1","0","0","2","2","1","0","0",1,0
"40118",60,4,"0","2","1","0","0","2","2","1","0","0","0",0,0
"39913",28,2,"2","1","3","0","0","2","2","2","0","0","0",0,0
"12213",40,20,"3","2","2","0","1","0","2","0","2","0","0",0,0
"23229",59,27,"2","2","3","0","0","2","2","0","2","0","0",0,0
"30445",45,5,"3","2","2","1","0","2","0","0","1","2","1",0,0
"14059",53,11,"3","0","2","1","1","2","2","0","0","0","0",0,0
"31384",73,24,"0","2","3","0","0","2","1","0","0","0","0",1,0
"5107",32,21,"3","1","2","1","1","0","1","1","0","0","0",0,0
"18371",39,31,"3","2","2","1","0","2","2","2","1","0","0",0,0
"15780",40,21,"1","2","2","1","0","2","2","1","0","0","0",0,0
"42182",81,9,"0","0","0","0","0","1","3","1","1","0","0",0,0
"36690",48,12,"2","2","2","1","0","2","1","0","0","0","0",0,0
"27582",33,21,"1","0","2","1","0","2","3","0","1","0","0",0,0
"31716",37,7,"3","0","3","1","0","2","1","2","0","1","1",0,0
"32169",54,15,"1","0","1","1","0","2","1","2","1","2","1",0,0
"3985",30,16,"3","1","2","1","0","0","1","1","1","0","0",0,0
"7369",35,29,"3","0","2","1","0","0","1","0","0","0","0",0,0
"38590",34,15,"3","2","2","1","0","2","1","0","2","2","1",0,0
"8252",28,2,"1","2","1","1","0","0","2","0","0","0","0",0,0
"9930",45,9,"3","1","2","0","1","0","2","2","1","0","0",0,0
"3461",27,15,"1","1","1","1","0","0","1","1","1","0","0",0,0
"37481",51,13,"1","2","1","1","1","1","1","0","2","2","2",0,0
"16450",56,23,"0","2","3","0","0","2","2","0","1","0","0",0,0
"5235",33,23,"2","2","1","1","0","0","1","1","0","0","0",0,0
"12787",45,7,"3","0","2","0","1","2","2","2","0","0","0",0,0
"33843",60,28,"3","2","1","0","0","2","1","0","1","0","0",0,0
"11469",47,19,"0","0","2","0","0","0","2","0","0","0","0",0,0
"31942",37,9,"2","0","3","1","0","2","1","1","1","0","0",0,0
"37856",46,14,"3","2","2","1","0","1","1","1","1","0","0",0,0
"41858",33,16,"2","1","3","0","0","2","3","0","0","1","1",0,0
"12181",40,20,"1","1","1","0","0","0","2","0","2","0","0",0,0
"37801",58,14,"2","2","2","1","0","2","1","0","1","0","0",0,0
"4396",33,20,"2","1","3","1","0","0","1","1","0","0","0",0,0
"17645",42,29,"0","2","2","1","0","2","2","1","1","0","0",0,0
"23869",33,29,"3","1","3","0","0","2","2","0","1","0","0",0,0
"45149",22,8,"0","1","2","0","0","2","3","2","1","1","2",1,0
"21997",33,20,"3","1","2","1","0","2","2","2","1","0","0",1,0
"6857",30,28,"1","1","2","1","0","0","1","2","2","0","0",0,0
"24456",41,17,"2","2","2","1","0","2","3","0","0","0","0",0,0
"26986",43,21,"2","2","2","1","0","2","3","2","0","0","0",1,0
"29942",32,4,"2","2","3","0","0","2","0","1","0","0","0",0,0
"9552",30,6,"0","1","0","1","0","0","2","0","2","0","0",0,0
"15879",33,21,"2","2","3","1","1","2","2","2","2","0","0",0,0
"6227",26,27,"1","1","1","1","1","0","1","1","0","0","0",0,0
"4088",46,19,"3","0","2","1","0","0","1","2","0","0","0",0,0
"26090",53,19,"2","2","3","0","0","2","3","0","2","0","0",0,0
"39385",39,22,"3","2","2","0","0","2","1","0","0","1","1",0,0
"26359",59,20,"3","2","2","0","0","1","3","0","0","0","0",0,0
"32262",24,16,"1","1","2","1","0","2","1","1","0","2","1",0,0
"39363",28,22,"1","2","2","1","0","2","1","0","0","1","1",0,0
"37356",51,13,"0","2","2","1","0","2","1","2","0","2","1",0,0
"5981",28,26,"3","1","2","1","0","0","1","0","1","0","0",0,0
"3722",45,16,"3","0","2","1","0","0","1","0","0","0","0",0,0
"8065",31,2,"1","2","2","1","0","0","2","1","0","0","0",0,0
"23693",34,28,"2","1","2","0","0","2","2","0","0","0","0",0,0
"31577",41,3,"2","0","3","1","0","2","1","0","0","0","0",0,0
"37156",53,13,"3","1","2","1","0","2","1","0","0","0","0",0,0
"33872",28,30,"3","1","2","0","0","2","1","2","0","0","0",1,0
"40472",71,3,"2","2","2","0","0","2","2","0","2","0","0",0,0
"22073",42,21,"2","2","3","0","0","2","2","0","2","0","0",0,0
"34945",50,6,"3","0","2","1","0","2","1","0","1","2","2",0,0
"18669",41,31,"1","2","2","1","0","2","2","0","2","0","0",0,0
"35789",44,8,"1","2","2","1","1","2","1","2","1","2","1",0,0
"1537",36,8,"3","2","2","1","0","0","1","2","1","0","0",0,0
"16750",52,24,"1","2","1","1","0","2","2","0","1","0","0",0,0
"37591",35,14,"1","2","2","1","0","2","1","1","0","0","0",0,0
"28687",29,30,"3","1","2","0","0","2","0","1","0","0","0",0,0
"42904",32,5,"1","1","2","0","0","1","0","0","0","2","1",0,0
"22345",33,22,"2","2","3","0","0","2","2","1","1","0","0",0,0
"29149",36,2,"2","2","3","1","1","2","0","2","0","0","0",0,0
"27259",51,21,"3","1","3","1","0","2","3","0","1","1","2",0,0
"44953",73,8,"0","2","2","0","0","2","3","2","0","1","2",0,0
"10300",58,12,"3","2","2","0","0","0","2","2","0","0","0",1,0
"13404",53,9,"2","2","3","1","0","2","2","1","0","0","0",0,0
"35199",30,7,"1","0","2","1","0","2","1","2","0","2","2",0,0
"24111",36,30,"2","2","3","0","0","1","3","1","0","0","0",0,0
"33385",31,20,"1","2","2","1","0","2","1","1","1","1","1",0,0
"37450",51,13,"3","2","2","1","1","2","1","2","1","0","0",0,0
"29049",49,2,"1","2","1","1","0","2","0","1","0","0","0",0,0
"5241",32,23,"2","2","3","1","1","0","1","0","0","0","0",0,0
"6233",34,27,"2","2","2","1","1","0","1","2","1","0","0",0,0
"21966",39,20,"3","0","2","0","0","2","2","0","2","0","0",0,0
"14209",39,11,"2","2","3","1","0","2","2","1","1","0","0",0,0
"26537",32,20,"1","2","1","1","0","2","3","1","0","0","0",0,0
"3603",52,15,"1","2","2","1","0","0","1","2","2","0","0",0,0
"11540",52,19,"3","2","2","0","0","0","2","2","0","0","0",0,0
"42908",34,5,"2","2","3","0","0","2","0","0","0","1","1",0,0
"43756",35,20,"3","1","3","0","0","2","1","0","0","0","0",1,0
"7823",47,30,"3","2","1","1","0","0","1","2","1","0","0",0,0
"3291",47,15,"3","2","2","1","0","0","1","1","0","0","0",0,0
"15523",31,18,"1","0","2","1","1","2","2","2","2","0","0",1,0
"40301",34,16,"2","2","3","0","0","2","2","1","1","0","0",0,0
"40700",72,7,"0","2","3","0","0","2","2","0","1","0","0",1,0
"44988",42,11,"2","2","3","0","0","2","3","0","1","1","2",0,0
"4077",40,19,"1","1","0","1","1","0","1","1","0","0","0",0,0
"38915",25,18,"1","1","2","1","0","2","1","2","0","0","0",0,0
"17650",56,29,"1","0","2","0","0","2","2","2","1","0","0",0,0
"18802",36,31,"1","2","0","1","1","2","2","0","1","0","0",0,0
"34319",58,4,"2","2","0","0","0","2","1","0","1","0","0",0,0
"18490",50,31,"1","0","1","1","0","2","2","1","1","0","0",0,0
"20786",40,13,"3","2","2","1","0","2","2","0","1","0","0",0,0
"15903",30,22,"1","2","1","1","1","1","2","0","1","0","0",0,0
"37276",37,13,"1","2","2","1","0","2","1","0","0","0","0",0,0
"44552",67,13,"1","0","2","0","0","2","2","1","2","0","0",1,0
"10098",57,11,"1","2","1","0","1","0","2","2","0","0","0",1,0
"40350",49,19,"2","1","3","0","0","1","2","1","2","2","1",1,0
"45136",53,28,"1","2","1","0","0","0","3","0","0","0","0",0,0
"15369",43,18,"2","2","3","0","0","2","2","0","0","0","0",0,0
"33980",55,30,"2","0","3","0","1","2","1","0","0","1","1",0,0
"3859",41,16,"3","2","1","1","0","0","1","2","1","0","0",0,0
"9108",27,5,"2","1","3","1","0","0","2","2","1","0","0",1,0
"42738",81,27,"0","2","1","0","0","2","0","2","0","1","1",1,0
"42410",29,4,"2","1","3","0","0","2","0","1","1","0","0",1,0
"35387",51,7,"1","2","2","1","0","2","1","0","0","2","1",0,0
"42414",43,4,"2","1","3","0","0","2","0","2","2","2","1",1,0
"43580",41,29,"0","2","3","0","0","2","1","2","0","1","1",1,0
"9862",36,9,"1","1","0","0","0","0","2","2","0","0","0",0,0
"36930",48,12,"3","0","2","1","0","2","1","1","1","2","1",0,0
"6788",32,28,"3","1","2","1","0","0","1","0","1","0","0",0,0
"8839",40,4,"3","0","2","1","0","0","2","0","0","0","0",0,0
"16988",30,25,"3","2","3","1","0","2","2","2","1","0","0",0,0
"36868",32,12,"3","1","2","1","0","2","1","0","2","0","0",0,0
"19300",35,6,"2","2","3","0","1","2","2","1","1","0","0",0,0
"40334",43,17,"1","2","1","0","0","2","2","0","2","0","0",0,0
"20430",30,12,"2","2","3","0","0","2","2","0","1","0","0",0,0
"34367",35,4,"2","2","2","0","0","2","1","2","2","1","1",1,0
"31428",57,27,"3","2","2","0","0","2","1","2","0","0","0",0,0
"38514",30,15,"1","2","2","0","0","2","1","0","1","2","1",0,0
"14100",41,11,"3","0","2","0","1","2","2","0","1","0","0",0,0
"19907",42,8,"3","2","3","0","0","2","2","0","2","0","0",0,0
"40353",31,19,"2","2","3","0","0","2","2","1","2","0","0",0,0
"11199",48,18,"0","2","1","1","0","0","2","0","2","0","0",0,0
"29022",36,2,"3","2","2","1","0","2","0","0","0","0","0",0,0
"3771",29,16,"3","1","2","1","1","0","1","2","0","0","0",1,0
"20222",33,11,"2","2","3","0","0","2","2","0","1","0","0",0,0
"26872",45,20,"2","2","3","1","1","2","3","0","1","0","0",0,0
"19425",46,6,"1","2","1","0","0","2","2","1","2","0","0",0,0
"17057",51,25,"2","2","2","1","0","2","2","0","1","0","0",0,0
"41782",35,13,"2","1","3","0","0","2","3","1","0","1","1",1,0
"35815",47,8,"1","0","1","1","1","2","1","2","0","0","0",1,0
"27353",36,21,"3","2","2","0","1","2","3","2","1","1","1",0,0
"34676",19,5,"0","1","2","0","0","1","1","1","2","0","0",0,0
"25035",39,18,"3","2","2","0","1","2","3","0","0","1","1",0,0
"21836",33,20,"2","2","2","0","1","2","2","1","1","0","0",0,0
"34292",35,4,"2","2","3","1","0","2","1","2","1","1","2",1,0
"33168",36,20,"1","2","2","1","0","2","1","1","1","0","0",0,0
"25710",32,19,"0","2","2","1","0","2","3","1","1","0","0",0,0
"29299",53,2,"2","2","3","0","0","2","0","1","1","0","0",0,0
"23791",59,29,"3","0","2","0","0","2","2","0","1","0","0",0,0
"38769",37,18,"1","2","1","1","0","1","1","0","2","0","0",0,0
"13428",49,9,"3","2","2","0","1","2","2","0","0","0","0",0,0
"19027",43,5,"1","2","1","0","0","2","2","2","0","0","0",0,0
"412",51,6,"1","2","1","1","0","0","1","2","0","0","0",0,0
"21164",34,14,"3","1","2","0","0","1","2","0","1","0","0",0,0
"41587",33,15,"2","2","3","0","0","2","3","0","1","1","1",0,0
"11697",56,20,"1","2","1","1","0","0","2","0","1","0","0",0,0
"8471",33,3,"3","2","2","1","0","0","2","0","0","0","0",0,0
"9432",32,6,"2","2","3","1","0","0","2","0","1","0","0",0,0
"25151",36,18,"2","2","2","1","0","2","3","1","0","0","0",0,0
"11729",55,20,"1","0","1","0","0","0","2","2","1","0","0",0,0
"33958",36,30,"3","2","2","1","0","2","1","0","0","1","1",0,0
"26590",49,20,"2","1","3","1","0","2","3","0","1","0","0",0,0
"21952",32,20,"2","2","3","0","0","2","2","1","2","0","0",0,0
"35439",53,7,"1","1","0","1","0","2","1","2","1","0","0",0,0
"22603",53,22,"3","2","2","0","0","2","2","0","2","0","0",0,0
"6003",46,26,"2","0","3","0","0","0","1","0","1","0","0",0,0
"24270",49,17,"3","0","2","1","1","2","3","0","0","0","0",0,0
"24866",38,18,"2","2","3","0","0","2","3","0","0","0","0",0,0
"5662",37,26,"3","2","2","1","0","0","1","1","0","0","0",0,0
"16587",34,24,"2","1","3","1","0","2","2","0","0","0","0",0,0
"40711",77,7,"0","2","2","0","0","2","2","2","0","0","0",1,0
"13279",45,8,"1","1","3","0","1","2","2","0","1","0","0",0,0
"2403",23,13,"3","1","2","1","0","0","1","0","0","0","0",0,0
"2773",46,14,"1","2","2","1","0","0","1","0","0","0","0",0,0
"4434",36,20,"0","2","2","1","0","0","1","2","0","0","0",0,0
"1150",38,7,"1","2","2","1","0","0","1","1","1","0","0",0,0
"29625",41,3,"2","2","3","1","0","2","0","0","1","0","0",0,0
"5276",35,23,"3","0","2","1","0","0","1","0","0","0","0",0,0
"27415",52,21,"2","1","3","1","0","2","3","0","1","0","0",0,0
"26184",41,20,"3","2","2","1","0","1","3","1","1","0","0",0,0
"18466",39,31,"2","2","3","0","0","2","2","1","2","0","0",0,0
"39450",27,25,"0","1","3","0","0","2","1","0","0","0","0",0,0
"22562",56,22,"3","2","2","0","0","2","2","0","0","0","0",0,0
"28133",57,29,"3","2","2","1","0","2","0","0","0","2","1",0,0
"38878",48,18,"2","1","3","1","0","2","1","0","0","2","1",0,0
"30954",52,9,"2","2","3","0","1","2","0","0","1","0","0",0,0
"19999",39,8,"2","2","3","0","0","2","2","0","0","0","0",0,0
"43627",33,5,"3","2","3","1","0","2","1","2","0","1","1",1,0
"25045",41,18,"3","2","2","0","0","2","3","1","0","1","1",0,0
"4530",22,20,"3","2","2","1","1","0","1","0","0","0","0",0,0
"37011",34,13,"2","1","3","1","0","1","1","0","0","1","1",0,0
"23423",37,27,"3","2","2","0","0","2","2","0","2","0","0",0,0
"39443",29,25,"3","1","2","1","0","2","1","1","0","0","0",0,0
"8378",34,3,"1","1","2","1","0","0","2","0","1","0","0",0,0
"42958",58,9,"3","2","2","0","0","1","0","0","0","2","1",0,0
"21352",37,18,"2","2","3","0","0","2","2","0","1","0","0",0,0
"39231",35,18,"3","1","2","1","0","2","1","1","2","2","1",0,0
"12469",29,1,"3","1","2","0","1","0","2","1","0","0","0",0,0
"29440",40,3,"3","1","2","0","1","2","0","0","1","0","0",0,0
"4546",26,20,"0","1","2","1","0","0","1","0","1","0","0",0,0
"30306",26,5,"0","1","0","0","0","2","0","0","0","0","0",0,0
"15587",54,21,"0","1","3","1","0","2","2","0","0","0","0",0,0
"22989",43,26,"2","2","2","0","0","2","2","0","2","0","0",0,0
"18548",59,31,"0","2","1","1","1","2","2","1","2","0","0",0,0
"39679",43,27,"2","2","3","0","0","2","1","0","1","0","0",0,0
"20653",48,12,"1","2","1","0","0","2","2","2","1","0","0",0,0
"19347",36,6,"3","2","2","0","0","2","2","1","2","0","0",0,0
"9183",48,5,"3","2","2","0","1","0","2","2","0","0","0",0,0
"6432",31,27,"2","2","3","1","0","0","1","1","1","0","0",0,0
"26574",51,20,"3","0","2","1","0","2","3","0","0","0","0",0,0
"18978",45,4,"3","2","2","1","1","2","2","2","1","0","0",0,0
"29087",46,2,"1","2","1","1","0","2","0","0","0","0","0",0,0
"15549",33,21,"2","2","3","1","0","2","2","0","1","0","0",0,0
"3051",43,14,"3","2","2","1","0","0","1","1","1","0","0",0,0
"42185",38,9,"2","1","3","0","0","2","3","2","2","1","1",1,0
"7469",53,29,"1","2","1","1","0","0","1","0","1","0","0",0,0
"3886",28,16,"2","2","3","1","0","0","1","2","1","0","0",0,0
"30548",46,5,"2","2","2","0","0","2","0","0","2","0","0",0,0
"40452",52,3,"1","2","1","0","0","2","2","2","2","0","0",1,0
"10664",44,16,"3","2","2","0","0","0","2","0","0","0","0",0,0
"16760",29,24,"1","2","2","1","0","2","2","1","0","0","0",0,0
"14298",35,14,"2","2","2","0","1","2","2","2","1","0","0",1,0
"28338",33,29,"1","2","2","1","1","2","0","0","0","0","0",0,0
"19930",57,8,"0","2","3","0","0","2","2","2","1","0","0",0,0
"30523",51,5,"0","2","2","0","0","1","0","1","2","0","0",0,0
"25356",33,18,"3","0","2","1","1","2","3","0","2","0","0",0,0
"23804",31,29,"2","1","3","0","0","2","2","0","2","0","0",0,0
"31343",48,16,"3","2","2","1","0","2","1","1","1","2","1",0,0
"14133",35,11,"2","1","3","0","1","2","2","0","1","0","0",0,0
"26219",51,20,"3","2","2","1","0","2","3","0","0","0","0",0,0
"44645",18,1,"0","1","0","0","0","2","3","2","0","0","0",0,0
"24073",36,22,"2","2","3","1","0","1","3","0","0","1","1",0,0
"27982",53,28,"3","2","2","0","0","2","0","0","0","0","0",0,0
"17850",58,29,"0","2","2","1","0","1","2","1","1","0","0",0,0
"6733",27,28,"1","1","2","1","0","0","1","2","0","0","0",0,0
"593",41,6,"3","0","1","1","0","0","1","0","1","0","0",0,0
"38276",31,15,"3","1","3","1","0","2","1","1","0","2","1",0,0
"36197",37,11,"3","2","2","1","0","2","1","1","1","2","1",0,0
"255",50,5,"2","1","3","1","0","0","1","0","0","0","0",0,0
"2663",52,13,"1","2","2","1","0","0","1","1","1","0","0",0,0
"24172",32,13,"2","2","3","1","0","1","3","0","0","0","0",0,0
"2068",43,12,"0","2","2","1","0","0","1","0","2","0","0",0,0
"11313",37,18,"1","1","1","1","0","0","2","2","2","0","0",0,0
"25400",39,18,"2","2","3","1","0","2","3","2","0","0","0",0,0
"38725",33,15,"1","1","1","1","0","2","1","0","2","0","0",0,0
"13772",33,10,"3","2","2","1","0","2","2","1","0","0","0",0,0
"33408",46,20,"2","2","2","0","0","2","1","1","0","0","0",0,0
"14853",37,16,"1","2","2","1","1","2","2","0","2","0","0",0,0
"34174",26,30,"2","1","3","0","0","2","1","2","1","0","0",0,0
"753",36,6,"2","2","3","1","0","0","1","0","1","0","0",0,0
"17373",59,28,"1","0","2","0","1","2","2","1","1","0","0",0,0
"44846",40,22,"2","2","2","0","0","2","3","1","1","0","0",1,0
"39397",34,22,"3","2","3","0","0","2","1","0","0","0","0",0,0
"28921",43,2,"2","2","3","1","0","2","0","0","0","0","0",0,0
"39916",26,2,"3","1","2","0","0","2","2","2","0","1","1",0,0
"29133",28,2,"3","1","2","0","0","2","0","1","0","2","1",0,0
"20831",35,13,"3","0","2","1","0","2","2","1","2","0","0",0,0
"18095",35,30,"1","1","0","1","0","2","2","0","2","0","0",0,0
"13605",51,9,"2","2","2","1","0","2","2","2","0","0","0",0,0
"25318",32,18,"3","1","2","1","1","2","3","0","0","0","0",0,0
"7571",30,30,"1","2","1","1","0","0","1","2","2","0","0",0,0
"33657",52,20,"3","0","2","1","0","2","1","0","1","2","1",0,0
"43778",52,24,"3","1","2","1","0","2","1","2","0","2","2",1,0
"20836",60,13,"1","2","1","0","1","2","2","2","2","0","0",0,0
"5724",42,26,"0","0","2","1","0","0","1","1","0","0","0",0,0
"34497",35,5,"3","2","2","1","0","2","1","0","1","0","0",0,0
"33040",42,17,"3","0","3","1","1","2","1","2","2","0","0",0,0
"33772",53,23,"3","1","2","0","0","1","1","0","2","0","0",0,0
"30510",44,5,"2","2","3","1","0","2","0","0","2","1","2",0,0
"27211",37,21,"3","2","2","1","1","2","3","0","0","0","0",0,0
"331",48,5,"1","2","2","0","0","0","1","2","1","0","0",0,0
"461",58,6,"1","0","2","0","0","0","1","0","0","0","0",0,0
"16470",42,23,"1","2","2","1","0","2","2","2","0","0","0",0,0
"17974",51,30,"3","0","2","0","0","2","2","1","1","0","0",0,0
"20628",31,12,"3","1","3","0","0","2","2","2","2","0","0",1,0
"23767",43,28,"2","1","3","0","0","1","2","0","0","0","0",0,0
"26166",35,20,"2","2","1","1","1","2","3","2","1","0","0",0,0
"34724",46,5,"3","2","3","1","1","2","1","0","0","0","0",0,0
"28822",28,30,"3","1","2","1","0","2","0","2","2","0","0",0,0
"21926",45,20,"2","0","3","0","1","2","2","0","1","0","0",0,0
"15718",49,21,"2","2","3","1","0","2","2","2","0","0","0",0,0
"10903",35,17,"3","1","3","1","0","0","2","0","2","0","0",0,0
"18297",36,31,"2","1","3","0","0","2","2","2","1","0","0",1,0
"41720",70,7,"0","0","2","0","0","1","3","0","0","0","0",0,0
"10363",38,12,"1","0","1","0","0","0","2","0","0","0","0",0,0
"1373",43,8,"2","1","3","1","0","0","1","2","0","0","0",1,0
"2602",44,13,"3","2","2","1","0","0","1","2","1","0","0",0,0
"9965",26,9,"1","1","1","1","0","0","2","0","2","0","0",0,0
"10740",40,16,"3","2","2","0","0","0","2","2","2","0","0",0,0
"29567",30,3,"2","1","3","0","0","2","0","0","2","0","0",0,0
"29068",38,2,"3","2","3","1","0","2","0","1","0","2","1",0,0
"4239",42,19,"1","2","0","1","0","0","1","0","0","0","0",0,0
"17418",31,28,"3","2","2","1","0","2","2","0","2","0","0",0,0
"38748",34,18,"1","1","3","1","0","2","1","0","2","2","1",0,0
"44428",28,4,"0","1","2","0","0","1","2","1","0","0","0",0,0
"42709",42,25,"3","2","2","0","0","2","0","0","0","0","0",0,0
"38632",35,15,"1","0","2","1","0","2","1","1","1","2","2",0,0
"30700",29,6,"1","2","2","1","0","2","0","1","1","0","0",0,0
"21033",50,14,"3","2","2","0","1","2","2","2","2","0","0",0,0
