"","age","day","grp.job","marital","education","housing","loan","contact","grp.month","grp.duration","grp.campaign","grp.pdays","grp.previous","y.subscribe","test.subscribe"
"43550",30,26,"3","1","3","0","0","2","1","1","0","2","1",1,0
"43551",34,26,"2","2","3","1","0","2","1","0","1","0","0",0,0
"43556",77,27,"0","2","0","0","0","2","1","0","1","1","1",0,0
"43559",68,27,"0","2","1","0","0","2","1","1","0","1","1",0,0
"43563",37,27,"3","2","3","1","1","2","1","0","1","0","0",0,0
"43567",37,27,"3","2","2","1","1","2","1","0","0","2","1",0,0
"43568",70,27,"0","2","2","0","0","2","1","0","1","1","1",0,0
"43571",30,28,"2","1","3","0","0","2","1","2","1","1","2",1,1
"43574",55,28,"1","2","2","1","0","2","1","2","0","1","1",1,0
"43578",39,29,"2","1","3","0","0","2","1","1","2","0","0",1,0
"43581",79,29,"0","0","1","0","0","2","1","0","1","1","1",0,0
"43587",48,29,"3","2","2","0","0","2","1","2","1","2","1",0,0
"43589",33,29,"2","1","3","1","0","2","1","2","2","0","0",1,0
"43593",47,29,"3","2","2","1","0","2","1","0","1","0","0",0,0
"43596",32,30,"2","2","3","0","0","2","1","1","1","1","2",0,0
"43603",54,30,"3","2","3","0","0","2","1","1","0","1","1",1,0
"43605",60,4,"3","2","2","1","1","2","1","1","0","0","0",0,0
"43608",48,4,"1","2","2","1","0","2","1","2","0","1","1",1,0
"43610",60,4,"1","2","1","0","0","2","1","2","0","1","1",1,1
"43611",34,4,"0","1","2","0","0","1","1","2","0","0","0",1,0
"43614",29,4,"1","1","3","0","0","2","1","1","0","1","1",1,0
"43618",51,4,"2","1","3","1","0","2","1","0","0","0","0",0,0
"43621",80,4,"0","2","1","0","0","1","1","1","0","1","1",1,0
"43624",29,4,"3","1","2","0","0","2","1","0","0","2","1",0,0
"43626",32,5,"3","2","3","1","1","2","1","0","0","2","1",0,0
"43628",37,5,"2","2","2","0","0","2","1","2","0","1","1",0,1
"43629",30,5,"2","2","3","0","0","2","1","0","0","2","1",0,0
"43631",28,5,"2","1","3","0","0","2","1","2","0","0","0",1,0
"43632",74,5,"0","2","2","0","0","2","1","1","0","1","1",1,0
"43639",54,6,"1","2","2","1","0","2","1","0","1","2","1",0,0
"43645",56,6,"2","0","3","0","0","2","1","0","0","1","2",0,0
"43649",37,6,"1","1","2","1","1","1","1","0","0","0","0",0,0
"43650",37,6,"2","2","3","0","0","2","1","1","1","1","1",1,0
"43652",32,7,"3","2","2","0","1","2","1","1","1","0","0",1,0
"43654",77,7,"0","2","0","0","0","1","1","1","1","0","0",1,0
"43655",83,7,"0","2","2","0","0","1","1","1","1","2","1",0,0
"43662",32,10,"3","2","3","1","0","2","1","1","2","1","2",0,0
"43669",43,12,"2","2","3","0","0","2","1","0","0","1","2",0,0
"43677",40,12,"2","1","3","0","0","2","1","2","0","1","1",0,1
"43679",31,12,"1","2","2","0","0","2","1","1","1","2","1",1,0
"43688",50,12,"3","2","3","0","0","2","1","0","0","2","1",0,0
"43696",27,13,"2","1","3","0","0","2","1","1","0","1","1",0,0
"43698",40,13,"3","2","2","1","0","2","1","1","0","1","2",1,0
"43704",35,13,"2","2","3","0","0","2","1","2","0","1","1",1,1
"43713",37,14,"3","2","3","0","0","2","1","2","1","1","1",1,1
"43717",50,14,"3","2","2","1","0","2","1","1","2","1","1",1,0
"43718",70,14,"0","2","2","0","0","1","1","2","1","1","1",0,1
"43723",75,14,"0","2","3","0","0","2","1","2","0","1","1",1,1
"43725",35,14,"3","2","2","1","1","2","1","0","1","0","0",0,0
"43726",24,14,"2","1","3","0","0","2","1","2","2","0","0",1,0
"43728",48,15,"3","0","2","0","1","0","1","0","0","2","2",0,0
"43729",29,17,"3","1","3","0","0","2","1","1","1","2","1",0,0
"43734",27,17,"0","1","3","0","0","2","1","2","0","2","2",1,1
"43735",52,17,"2","2","3","0","0","2","1","2","0","1","1",1,1
"43737",79,17,"0","2","1","0","0","1","1","2","2","0","0",0,0
"43738",38,17,"2","2","3","0","0","2","1","1","1","1","1",1,0
"43741",49,17,"3","2","2","0","0","0","1","0","0","0","0",0,0
"43742",53,18,"3","2","2","1","0","2","1","2","0","0","0",1,0
"43745",27,18,"0","1","3","0","0","2","1","1","1","1","1",0,0
"43747",70,18,"0","0","1","0","0","2","1","2","0","0","0",0,0
"43758",67,20,"2","2","2","0","0","2","1","0","0","0","0",0,0
"43759",30,20,"3","1","3","1","0","2","1","2","1","0","0",0,0
"43761",78,20,"0","2","0","0","0","1","1","2","1","0","0",1,0
"43768",51,21,"2","2","3","0","0","2","1","2","1","1","2",1,1
"43774",71,24,"0","2","1","0","0","2","1","2","1","1","1",1,1
"43777",49,24,"2","0","3","0","0","2","1","1","0","1","2",0,0
"43779",27,24,"3","1","3","1","0","2","1","0","0","2","1",1,0
"43781",33,25,"3","1","2","1","0","2","1","1","1","2","1",1,0
"43783",33,25,"2","1","3","0","0","2","1","1","0","1","1",0,0
"43785",30,25,"3","1","2","1","0","2","1","2","0","1","1",1,0
"43787",28,25,"0","2","2","0","0","0","1","1","0","0","0",0,0
"43788",52,25,"2","2","3","0","0","2","1","1","0","0","0",1,0
"43791",56,26,"2","2","3","1","0","2","1","2","0","2","2",1,0
"43792",33,26,"3","1","2","0","0","2","1","1","0","2","1",1,0
"43793",31,26,"3","1","2","0","0","2","1","2","1","2","1",1,0
"43794",39,26,"2","2","3","0","0","2","1","1","1","2","1",0,0
"43799",29,26,"0","1","3","0","0","0","1","2","0","0","0",0,0
"43802",67,26,"0","2","1","0","0","1","1","1","1","1","2",1,0
"43803",39,27,"0","0","2","1","0","0","1","0","0","2","1",1,0
"43808",23,27,"0","1","3","0","0","2","1","2","0","1","2",1,1
"43813",37,27,"2","2","3","1","0","2","1","2","0","0","0",0,0
"43817",27,27,"3","1","2","0","0","2","1","1","1","0","0",0,0
"43820",60,27,"0","2","2","0","0","2","1","0","1","2","1",1,0
"43822",32,28,"3","1","2","1","0","2","1","0","1","2","2",0,0
"43823",29,28,"2","2","3","0","0","2","1","2","1","0","0",1,0
"43824",59,28,"0","2","1","0","0","2","1","2","1","1","2",0,1
"43826",23,28,"0","1","2","0","0","2","1","2","1","1","2",1,1
"43831",34,28,"2","2","3","1","0","2","1","0","1","0","0",0,0
"43834",33,31,"2","2","3","1","0","2","1","0","0","2","1",0,0
"43836",55,31,"0","2","1","0","0","2","1","0","0","0","0",0,0
"43839",55,1,"3","2","2","0","0","2","2","1","0","0","0",1,0
"43845",65,1,"0","0","1","0","0","2","2","2","1","1","2",0,1
"43847",28,1,"3","1","2","0","0","2","2","2","1","1","1",1,1
"43848",70,1,"0","2","1","0","0","2","2","2","0","1","2",0,1
"43849",51,1,"2","2","3","1","1","0","2","0","0","2","1",0,0
"43858",34,1,"3","1","2","0","0","0","2","0","0","0","0",0,0
"43859",29,2,"1","2","2","0","0","2","2","2","1","1","1",0,0
"43860",49,2,"3","1","3","1","0","2","2","2","0","1","1",1,1
"43861",27,2,"1","1","3","0","0","2","2","2","0","1","1",1,1
"43865",65,2,"3","2","2","0","0","2","2","1","0","0","0",1,0
"43870",39,4,"1","0","2","0","0","2","2","2","1","1","2",0,1
"43878",68,8,"0","2","0","0","0","1","2","0","0","0","0",0,0
"43879",38,8,"3","2","2","1","0","2","2","1","0","1","1",1,0
"43881",35,8,"2","1","3","1","0","2","2","2","0","0","0",1,0
"43884",39,8,"3","2","2","1","0","0","2","0","0","2","1",0,0
"43887",49,8,"2","0","3","0","0","0","2","0","0","0","0",0,0
"43889",63,9,"0","2","1","0","0","2","2","1","0","0","0",1,0
"43891",36,9,"3","2","2","0","0","2","2","0","0","1","2",1,0
"43893",28,9,"2","1","3","0","0","2","2","1","0","1","1",1,0
"43895",39,9,"1","2","2","0","0","2","2","2","1","0","0",1,0
"43910",30,14,"3","1","2","0","0","2","2","2","0","2","1",1,0
"43914",66,14,"3","2","2","0","0","2","2","2","1","0","0",1,0
"43915",28,14,"0","1","2","0","0","2","2","2","0","0","0",0,0
"43916",71,14,"0","0","1","0","0","2","2","1","0","2","1",1,0
"43917",26,14,"3","1","3","0","0","2","2","2","0","1","2",1,1
"43918",30,14,"0","1","3","0","0","1","2","1","0","2","2",0,0
"43921",31,14,"2","1","3","0","0","2","2","2","0","2","1",0,0
"43925",68,15,"0","0","1","0","0","2","2","2","1","1","1",1,1
"43927",27,15,"2","1","3","0","0","2","2","2","0","2","1",1,0
"43929",35,15,"3","2","2","1","0","2","2","1","2","1","2",0,0
"43931",51,15,"3","2","3","1","1","2","2","0","2","1","1",0,0
"43932",76,15,"2","2","0","0","0","1","2","0","1","1","1",0,0
"43933",27,15,"2","1","3","0","0","2","2","1","1","2","1",0,0
"43939",30,17,"2","1","3","0","0","2","2","2","1","1","1",1,1
"43942",24,17,"3","1","2","0","0","0","2","1","0","0","0",1,0
"43945",75,17,"0","2","1","0","0","2","2","2","0","0","0",0,0
"43946",63,17,"0","2","2","0","0","2","2","2","0","1","1",0,1
"43948",34,17,"2","2","3","1","0","2","2","2","1","2","1",1,0
"43953",53,18,"2","2","3","0","0","2","2","0","1","1","1",0,0
"43959",20,21,"0","1","2","0","0","0","2","0","0","0","0",1,0
"43965",32,23,"2","2","3","1","0","2","2","2","0","2","1",0,0
"43969",36,23,"2","1","3","0","0","2","2","2","0","1","2",1,1
"43971",59,23,"2","2","3","0","0","2","2","2","1","0","0",1,0
"43973",25,24,"0","1","2","0","0","2","2","2","2","2","1",1,0
"43974",43,24,"3","2","2","0","0","2","2","2","0","1","1",1,1
"43976",37,24,"2","1","3","0","0","2","2","1","0","0","0",1,0
"43979",30,24,"3","1","2","1","1","2","2","0","1","2","1",0,0
"43980",27,24,"2","1","3","0","0","2","2","0","2","1","2",0,0
"43985",37,24,"3","0","2","1","1","0","2","0","0","0","0",0,0
"43988",46,24,"1","2","1","0","0","0","2","0","0","0","0",0,0
"43994",45,25,"3","2","3","1","1","2","2","2","0","1","2",0,0
"43996",33,25,"2","1","3","0","0","0","2","0","0","0","0",0,0
"44002",34,27,"3","2","0","0","0","0","2","0","0","0","0",0,0
"44003",72,28,"0","2","1","0","0","2","2","2","2","1","2",0,1
"44004",31,28,"3","1","2","0","0","0","2","0","0","0","0",0,0
"44012",26,28,"2","1","3","0","0","2","2","1","0","1","1",1,0
"44013",37,28,"3","1","2","1","0","2","2","1","0","1","1",0,0
"44016",22,28,"0","1","2","0","0","2","2","1","1","0","0",0,0
"44018",57,28,"0","2","1","0","0","1","2","0","2","0","0",0,0
"44019",67,28,"0","2","1","0","0","2","2","2","2","1","2",1,1
"44021",60,29,"0","2","2","0","0","2","2","1","0","2","1",1,0
"44027",23,29,"3","1","2","0","0","2","2","1","0","1","1",1,0
"44029",39,29,"2","2","3","0","0","2","2","2","0","1","1",0,1
"44035",50,29,"3","2","3","0","0","1","2","1","1","1","1",0,0
"44038",27,29,"0","1","2","0","0","0","2","0","0","0","0",0,0
"44039",31,30,"2","1","3","1","0","2","2","0","1","2","1",0,0
"44040",32,30,"0","1","3","0","0","2","2","2","2","1","2",1,1
"44042",48,30,"3","1","2","1","0","1","2","1","0","2","1",1,0
"44044",41,30,"3","1","2","1","0","2","2","1","1","2","2",1,0
"44050",21,30,"0","1","2","0","0","2","2","1","2","1","1",1,0
"44055",52,1,"2","0","3","0","0","0","2","0","0","0","0",0,0
"44058",63,1,"0","2","2","0","0","2","2","1","0","1","1",1,0
"44061",29,1,"2","1","3","0","0","2","2","1","1","1","2",0,0
"44063",34,2,"2","1","3","1","0","0","2","0","0","2","1",0,0
"44069",32,2,"2","1","3","1","0","2","2","0","0","0","0",0,0
"44070",26,2,"1","1","2","0","1","2","2","1","1","0","0",1,0
"44073",39,2,"2","0","3","0","0","2","2","1","1","1","1",1,0
"44075",35,5,"2","1","3","0","0","2","2","0","1","0","0",0,0
"44085",50,6,"3","2","3","0","1","2","2","1","0","1","2",0,0
"44088",60,6,"3","2","2","0","0","2","2","2","0","2","1",1,0
"44092",43,7,"3","2","2","1","1","2","2","0","0","2","1",0,0
"44094",52,7,"3","2","2","0","0","1","2","2","1","2","1",1,0
"44099",70,8,"0","2","1","0","0","2","2","2","0","1","1",1,1
"44100",28,8,"2","1","3","1","0","2","2","1","0","2","1",1,0
"44105",29,8,"3","1","2","0","0","2","2","1","0","1","1",0,0
"44106",23,8,"0","1","2","0","0","2","2","2","1","0","0",1,0
"44108",38,8,"2","2","3","0","0","2","2","1","1","0","0",0,0
"44111",19,8,"0","1","2","0","0","1","2","2","1","0","0",1,0
"44113",27,8,"3","1","2","0","0","2","2","0","1","0","0",0,0
"44116",32,9,"3","1","0","0","0","2","2","2","2","0","0",1,0
"44119",29,9,"2","1","2","0","0","2","2","2","0","2","1",0,0
"44124",27,9,"3","1","2","0","0","0","2","0","0","0","0",1,0
"44125",53,10,"3","1","2","0","0","0","2","0","0","0","0",1,0
"44129",27,12,"0","1","3","0","0","2","2","1","2","1","1",0,0
"44130",35,12,"2","2","3","0","0","2","2","1","1","1","2",1,0
"44137",30,12,"2","1","3","0","0","2","2","2","0","0","0",1,0
"44141",36,12,"2","2","3","0","0","2","2","1","1","1","2",1,0
"44142",31,12,"2","1","3","1","0","2","2","1","0","1","1",1,0
"44144",72,12,"3","2","1","0","0","2","2","1","2","1","2",0,0
"44145",47,12,"3","1","2","0","0","2","2","1","1","1","1",1,0
"44150",33,13,"2","1","3","0","0","2","2","2","0","1","1",1,1
"44154",27,13,"3","1","2","0","0","2","2","1","0","0","0",1,0
"44156",36,13,"2","1","0","0","0","2","2","1","0","1","1",1,0
"44158",31,13,"0","2","3","0","0","2","2","1","0","1","1",1,0
"44169",24,14,"0","1","1","0","0","2","2","2","2","1","2",1,1
"44170",23,14,"0","1","2","0","0","2","2","2","0","0","0",1,0
"44174",86,14,"0","2","1","0","0","1","2","1","0","1","1",1,0
"44175",30,14,"1","1","2","0","0","2","2","1","0","1","1",0,0
"44177",34,14,"3","1","3","0","0","2","2","2","0","0","0",1,0
"44182",28,14,"0","1","2","0","0","2","2","0","1","1","1",1,0
"44188",46,15,"3","2","2","0","0","2","2","2","0","1","1",1,1
"44190",31,15,"3","1","2","0","0","2","2","1","0","1","1",1,0
"44194",63,15,"1","2","2","0","0","2","2","2","1","1","2",1,1
"44202",35,16,"3","2","2","0","1","2","2","2","1","2","1",1,0
"44210",52,16,"3","2","3","0","0","2","2","2","0","2","1",0,0
"44215",37,16,"2","2","3","0","0","2","2","1","1","1","1",1,0
"44218",30,16,"2","1","3","0","0","2","2","0","2","0","0",0,0
"44221",30,16,"3","2","2","0","0","2","2","1","1","0","0",0,0
"44225",39,19,"1","2","2","0","0","2","2","1","1","2","1",1,0
"44228",58,19,"1","0","1","0","0","2","2","0","1","2","1",0,0
"44229",42,19,"2","2","0","0","0","2","2","1","0","0","0",1,0
"44235",73,20,"0","2","1","0","0","2","2","0","1","1","1",0,0
"44236",46,20,"1","2","2","0","0","2","2","1","0","2","1",0,0
"44240",29,20,"3","1","2","0","0","2","2","0","1","2","1",1,0
"44242",31,20,"0","0","3","0","0","2","2","2","1","0","0",1,0
"44244",41,20,"1","2","1","1","0","0","2","0","0","2","1",0,0
"44246",54,20,"1","2","2","0","0","1","2","2","1","0","0",1,0
"44248",49,21,"2","0","3","0","0","2","2","1","0","0","0",1,0
"44249",24,21,"3","1","2","0","0","2","2","2","0","0","0",0,0
"44256",60,22,"0","2","1","0","0","2","2","2","0","2","1",1,0
"44259",38,22,"2","2","3","1","0","2","2","1","0","0","0",1,0
"44262",34,22,"3","1","2","1","0","2","2","0","1","1","2",1,0
"44264",34,22,"3","1","2","0","0","2","2","2","1","1","1",0,1
"44269",35,23,"2","2","3","1","0","2","2","2","1","2","2",1,0
"44270",41,23,"3","2","2","0","0","2","2","2","2","0","0",1,0
"44276",29,23,"2","1","3","1","0","2","2","2","1","0","0",1,0
"44288",37,26,"3","2","2","1","0","2","2","2","1","2","1",1,0
"44293",44,26,"2","0","2","0","0","2","2","2","2","0","0",1,0
"44295",40,26,"3","2","2","1","1","2","2","0","1","1","1",0,0
"44296",61,26,"2","2","3","0","0","2","2","2","1","2","1",1,0
"44300",33,27,"2","1","3","0","1","2","2","1","0","1","1",1,0
"44301",23,27,"2","1","3","0","0","2","2","2","0","0","0",1,0
"44303",31,27,"3","1","2","0","0","0","2","0","0","0","0",0,0
"44304",27,27,"3","1","2","0","0","0","2","0","0","0","0",0,0
"44312",46,28,"3","2","0","0","0","2","2","1","1","0","0",1,0
"44315",24,28,"0","1","2","0","0","2","2","0","1","0","0",0,0
"44316",39,28,"0","2","1","1","0","2","2","2","1","1","1",1,0
"44320",31,28,"2","1","3","1","0","2","2","1","0","1","1",0,0
"44326",53,29,"3","2","3","0","0","2","2","0","2","1","2",0,0
"44329",33,29,"1","2","2","1","0","0","2","2","0","0","0",0,0
"44332",61,29,"3","2","0","1","0","2","2","2","1","1","1",1,0
"44334",57,29,"0","0","2","0","0","2","2","2","0","0","0",0,0
"44338",25,29,"3","1","0","0","0","2","2","1","2","1","2",1,0
"44343",35,29,"2","1","3","1","0","2","2","1","0","1","2",0,0
"44350",45,30,"2","1","3","0","0","2","2","2","1","1","2",1,1
"44351",64,30,"0","2","1","0","0","1","2","2","1","1","1",1,0
"44360",34,1,"0","2","3","0","0","0","2","0","0","0","0",0,0
"44365",26,2,"3","1","2","0","0","2","2","2","1","2","1",0,0
"44366",25,2,"3","1","2","0","0","2","2","1","1","0","0",0,0
"44369",34,2,"2","2","2","0","0","2","2","2","1","2","1",1,0
"44370",59,2,"3","1","2","0","1","0","2","0","0","0","0",0,0
"44373",65,2,"0","0","0","0","0","2","2","1","1","0","0",0,0
"44383",37,2,"2","1","3","1","0","2","2","2","1","2","2",1,0
"44384",30,2,"0","1","2","0","0","2","2","1","1","1","1",0,0
"44386",29,3,"0","1","2","1","0","2","2","1","0","2","1",1,0
"44390",62,3,"0","2","2","0","0","2","2","1","1","1","2",1,0
"44393",48,3,"1","1","1","0","0","2","2","0","1","1","1",1,0
"44394",33,3,"3","2","2","0","0","2","2","2","1","2","1",0,0
"44402",62,4,"0","2","2","0","0","2","2","1","0","1","2",1,0
"44413",38,4,"2","2","3","0","0","2","2","0","0","1","1",1,0
"44415",49,4,"1","2","2","1","0","2","2","2","1","1","1",1,0
"44418",35,4,"2","1","3","0","0","2","2","0","0","1","2",0,0
"44419",35,4,"0","1","3","0","0","2","2","2","0","1","1",1,1
"44421",93,4,"0","2","0","0","0","2","2","2","1","1","2",1,1
"44425",33,4,"3","2","2","0","0","2","2","2","0","2","1",1,0
"44427",38,4,"3","2","2","0","0","2","2","2","0","1","1",1,1
"44429",34,4,"3","2","3","0","1","2","2","0","1","1","2",1,0
"44431",36,4,"2","2","3","1","0","2","2","1","0","1","1",1,0
"44435",60,5,"3","2","2","0","0","2","2","2","0","1","2",0,1
"44443",57,5,"3","0","2","0","0","2","2","2","1","0","0",1,0
"44447",32,5,"2","1","3","0","0","2","2","1","0","2","1",0,0
"44450",67,5,"0","0","1","0","0","2","2","0","0","0","0",0,0
"44455",34,5,"2","1","3","1","0","2","2","1","0","1","2",1,0
"44458",37,6,"2","2","3","0","0","2","2","1","1","1","1",1,0
"44459",52,6,"1","2","1","0","0","2","2","0","0","0","0",0,0
"44465",22,6,"0","1","2","0","0","2","2","0","0","1","1",1,0
"44470",35,6,"3","1","2","0","1","2","2","2","1","1","2",1,1
"44475",47,6,"2","2","3","0","0","1","2","1","2","0","0",1,0
"44478",25,9,"0","1","2","0","0","2","2","0","1","0","0",0,0
"44479",37,9,"1","2","2","1","1","0","2","0","0","2","2",0,0
"44483",60,9,"1","2","1","0","0","2","2","1","1","1","2",0,0
"44487",57,9,"3","2","0","0","0","2","2","2","0","1","1",1,1
"44490",31,10,"1","2","2","1","0","0","2","0","0","2","1",1,0
"44491",26,10,"3","2","2","0","0","0","2","0","0","0","0",0,0
"44499",32,10,"3","2","2","0","1","2","2","2","0","1","1",1,0
"44501",36,10,"0","1","0","0","0","2","2","1","0","1","1",1,0
"44505",77,10,"0","2","1","0","0","1","2","2","1","1","1",0,1
"44508",46,10,"2","0","2","0","0","0","2","0","0","0","0",0,0
"44510",29,10,"1","1","3","0","0","2","2","0","1","0","0",0,0
"44514",24,11,"0","1","2","0","0","2","2","2","0","0","0",1,0
"44516",65,11,"2","2","3","0","0","1","2","2","0","1","1",1,1
"44518",60,11,"3","2","2","0","0","2","2","2","1","1","2",1,1
"44525",35,11,"3","2","2","1","0","2","2","2","1","1","2",1,0
"44529",34,12,"3","1","2","0","0","2","2","0","0","1","2",0,0
"44535",75,12,"0","2","2","0","0","2","2","2","0","1","1",1,1
"44539",25,12,"0","1","0","0","0","2","2","2","0","0","0",1,0
"44546",27,12,"0","1","0","0","0","2","2","0","0","2","1",0,0
"44549",31,12,"2","2","3","0","0","2","2","0","1","0","0",0,0
"44551",29,13,"2","1","3","0","0","0","2","2","0","0","0",1,0
"44556",58,13,"3","2","2","0","0","2","2","2","0","1","2",1,1
"44559",30,13,"3","1","2","0","0","2","2","0","2","2","1",0,0
"44564",24,13,"0","1","2","0","0","2","2","0","2","0","0",0,0
"44566",61,13,"0","2","2","0","0","2","2","1","1","1","1",1,0
"44567",34,13,"3","2","2","0","0","0","2","0","0","0","0",0,0
"44570",30,16,"3","1","2","1","0","2","2","0","1","1","1",0,0
"44572",29,16,"3","1","2","0","0","2","2","0","1","1","2",0,0
"44574",25,16,"3","1","2","0","0","2","2","0","1","1","1",0,0
"44575",29,16,"2","1","3","0","0","2","2","1","1","1","1",0,0
"44581",65,18,"0","2","1","0","0","2","2","2","2","0","0",1,0
"44584",24,19,"0","1","2","0","0","2","2","2","2","1","2",1,1
"44587",30,20,"3","1","2","0","0","0","2","0","0","0","0",0,0
"44591",22,20,"3","1","0","0","0","0","2","0","0","0","0",0,0
"44597",28,24,"3","1","2","0","1","0","2","0","0","0","0",0,0
"44598",29,24,"0","1","2","0","0","0","2","0","0","0","0",0,0
"44599",29,25,"3","2","2","0","0","0","2","0","0","0","0",0,0
"44605",30,28,"1","2","1","1","0","0","2","0","0","2","1",0,0
"44609",57,31,"0","2","3","0","0","2","2","2","0","0","0",1,0
"44610",36,31,"2","2","3","0","0","2","2","2","0","2","1",0,0
"44612",55,31,"0","2","1","0","0","2","2","1","0","1","1",0,0
"44614",61,31,"1","2","1","0","0","2","2","2","1","1","1",1,0
"44615",52,31,"2","2","3","0","0","2","2","2","1","1","2",1,1
